0.131800008889636,0.203660898257951
0.129654175618321,0.206259339593763
0.129612598173963,0.206308893741928
0.127358920511423,0.208951497379516
0.125038943190763,0.211585983210278
0.122943694080782,0.213960541329859
0.122701373866934,0.214231773987549
0.120303726374801,0.216867762675029
0.11784073637383,0.219488614916371
0.115977680622109,0.221455099528505
0.115353085776369,0.222111127208372
0.112816234490259,0.224721115702694
0.110216252549661,0.227308648499212
0.108819855840247,0.228676934852061
0.107589340015044,0.22988911869181
0.104921826742736,0.232452835903515
0.102194812565587,0.234986649150678
0.101564488239577,0.235560221811101
0.0994426653447196,0.237505636642945
0.0966572858692777,0.240002407108236
0.0942831554709112,0.242064459269326
0.0938176080578613,0.24246188843668
0.0909578553241159,0.244899609792519
0.0880721081953584,0.247308888669037
0.0870144567736515,0.248171208690145
0.0851389852110469,0.249673759601123
0.082193199982644,0.252010461201788
0.0798181216127953,0.25386175528049
0.0792297049550533,0.254312392178391
0.0762276183097357,0.256563266146377
0.0732215964662503,0.258779601136663
0.0727470292149968,0.259127476867929
0.0702084865343956,0.26095556100639
0.0671675720331054,0.263074475161237
0.0658535678358505,0.263966780343458
0.0641315376860624,0.265151844382501
0.0611028319397329,0.267184931923501
0.0592837077964117,0.268371462479501
0.0580592572658053,0.269155807976972
0.0550279805627655,0.271076618588998
0.0529566434095777,0.272376934021597
0.0520239448610882,0.272952037579323
0.0490202800046283,0.274761017927574
0.0469039514796532,0.275996860924793
0.0460330846733092,0.276508807114969
0.0431005806826808,0.278214082334144
0.0412770587187872,0.279244264668697
0.0401861584652364,0.279849674926364
0.0372962192517689,0.281414754253695
0.0359340766277766,0.282150458413727
0.0344795852037835,0.282933989251968
0.0317108274798226,0.284386937057481
0.031029591642584,0.284736774712929
0.0289878882041567,0.285767419682445
0.0264362638537015,0.287024289252314
0.0263261002419188,0.287079573211839
0.0237667436640071,0.288342342254855
0.0223065917797718,0.289044400862571
0.0212774226784988,0.289531317121279
0.0188669809442355,0.290646398326578
0.0185076073770684,0.290809630975404
0.0165446761801471,0.291687561971314
0.0151002190352294,0.292346273449314
0.0143625030451537,0.292678083766371
0.0122879735992344,0.293593781269513
0.0120948850131713,0.293677714390385
0.0103310724682536,0.29443429145052
0.0094315465136981,0.294813149332249
0.00850268672455998,0.295199444790004
0.00711036716642259,0.295769188832617
0.00681416243996914,0.295888966262135
0.00529516467903239,0.296511236462678
0.00515625455887293,0.296568626396685
0.00395143004539597,0.297061744193095
0.00355028029227922,0.297224085788235
0.00278177075003203,0.297532534564127
0.00225707041256346,0.297741202156544
0.00179890689077716,0.297922134971657
0.0012669925160524,0.29813070728413
0.00101589009275538,0.298228615407973
0.000568984811229661,0.298401993945136
0.000446043892307582,0.298449492964408
0.000150934383008547,0.298563165207451
0.000102882041784977,0.298581628225334
0,0.298621114928528
-0.000102882041784977,0.298581628225334
-0.000150934383008519,0.298563165207451
-0.000446043892307596,0.298449492964408
-0.00056898481122962,0.298401993945136
-0.00101589009275532,0.298228615407973
-0.0012669925160524,0.29813070728413
-0.0017989068907772,0.297922134971657
-0.00225707041256347,0.297741202156544
